3;2120.759521484375
5;2229.072509765625
6;2098.70556640625
20;2139.59033203125
21;2084.891357421875
40;1987.86572265625
41;1977.09716796875
43;1978.236083984375
45;2003.159423828125
47;1979.62109375
49;1896.403564453125
51;1914.088623046875
53;1920.20947265625
55;1942.06103515625
57;1969.953369140625
59;2002.65966796875
61;2220.24853515625
63;2006.62646484375
65;1987.443359375
67;1989.651611328125
69;2008.765625
71;2113.355712890625
73;1985.43017578125
75;1981.99462890625
77;2244.987060546875
79;2030.81103515625
81;2033.526611328125
83;1893.497314453125
85;1946.509521484375
87;1895.0048828125
89;1879.852783203125
91;1881.919921875
93;1884.65771484375
95;1932.156982421875
97;1868.483642578125
99;1909.519287109375
0;1231.976318359375
1;1098.1806640625
2;1100.765380859375
3;1093.23779296875
4;1099.831298828125
5;2787.716064453125
6;1113.349609375
7;1094.0166015625
8;1094.035888671875
9;1117.96044921875
10;1222.28271484375
11;1169.86962890625
12;1091.435302734375
13;1101.5419921875
14;1094.580322265625
15;1100.1728515625
16;1099.995361328125
17;1102.995849609375
18;1088.25048828125
19;1110.250244140625
20;1100.2021484375
21;1094.68994140625
22;1096.35400390625
23;1102.180419921875
24;1096.7197265625
25;1105.331787109375
26;1098.371337890625
27;1101.209228515625
28;1103.3369140625
29;1104.61279296875
30;1097.634521484375
31;1102.63623046875
32;1089.962646484375
33;1098.87451171875
34;1099.0419921875
35;1107.1767578125
36;1099.5517578125
37;1099.77978515625
38;1094.799560546875
39;1105.56689453125
40;1094.168212890625
41;1094.069580078125
42;1097.16015625
43;1103.431396484375
44;1099.84765625
45;1109.71240234375
46;1112.86962890625
47;1078.667236328125
48;1104.798828125
49;1102.7470703125
50;1093.18212890625
51;1104.26123046875
52;1090.166748046875
53;1103.283935546875
54;1098.977294921875
55;1106.705078125
56;1089.5146484375
57;1114.794677734375
58;1087.39892578125
59;1109.609130859375
60;1118.21923828125
61;1081.735107421875
62;1096.294677734375
63;1104.7275390625
64;1202.47705078125
65;1114.18505859375
66;1078.9111328125
67;1108.7705078125
68;1109.956298828125
69;1086.963134765625
70;1112.73583984375
71;1107.544189453125
72;1092.428955078125
73;1094.77099609375
74;1083.30029296875
75;1108.529052734375
76;1094.665771484375
77;1101.107421875
78;1110.761962890625
79;1095.35986328125
80;1102.10693359375
81;1098.5234375
82;1096.101318359375
83;1090.867431640625
84;1102.478271484375
85;1115.5380859375
86;1090.668212890625
87;1131.182861328125
88;1080.768310546875
89;1079.974609375
90;1104.058837890625
91;1117.0263671875
92;1174.78857421875
93;1099.367919921875
94;1044.986083984375
95;1064.877685546875
96;1101.06494140625
97;1112.84130859375
98;1098.82763671875
99;1089.208251953125
0;781.301025390625
1;703.944580078125
2;660.97802734375
3;666.921630859375
4;660.09619140625
5;662.74658203125
6;666.60107421875
7;638.0390625
8;662.624755859375
9;635.915771484375
10;666.12158203125
11;633.39892578125
12;679.95654296875
13;679.55078125
14;650.41650390625
15;663.523681640625
16;630.36181640625
17;674.709716796875
18;670.96875
19;651.052001953125
20;657.905517578125
21;638.2802734375
22;667.8466796875
23;677.31884765625
24;695.59326171875
25;701.563232421875
26;652.07421875
27;687.27978515625
28;667.358642578125
29;650.5888671875
30;726.29296875
31;1053.265380859375
32;706.30029296875
33;664.17041015625
34;653.299072265625
35;650.130859375
36;654.249755859375
37;671.698974609375
38;659.19921875
39;652.7734375
40;661.024169921875
41;640.478759765625
42;665.5234375
43;637.18701171875
44;673.755126953125
45;662.15478515625
46;657.721435546875
47;666.668212890625
48;672.78466796875
49;651.84130859375
50;666.79296875
51;648.260986328125
52;667.290283203125
53;631.793212890625
54;662.61474609375
55;631.813232421875
56;665.907470703125
57;638.724365234375
58;662.085693359375
59;644.929931640625
60;685.763671875
61;665.9609375
62;632.167236328125
63;645.30322265625
64;665.763427734375
65;862.973388671875
66;637.303466796875
67;662.77001953125
68;686.3984375
69;651.6181640625
70;663.177734375
71;673.42138671875
72;666.422607421875
73;668.50927734375
74;676.52880859375
75;706.1162109375
76;678.364013671875
77;704.244140625
78;656.492919921875
79;660.251708984375
80;629.711181640625
81;663.196044921875
82;637.16259765625
83;647.566650390625
84;642.111328125
85;657.119873046875
86;652.802490234375
87;653.05908203125
88;647.281005859375
89;672.601806640625
90;667.041748046875
91;712.802734375
92;647.27978515625
93;657.457763671875
94;631.625
95;650.9619140625
96;654.892578125
97;656.080078125
98;639.19287109375
99;652.605712890625
0;675.994873046875
1;539.44482421875
2;526.003662109375
3;526.013916015625
4;540.720947265625
5;541.119384765625
6;524.93310546875
7;527.859375
8;524.563720703125
9;558.8515625
10;538.84130859375
11;532.994873046875
12;578.187255859375
13;559.489013671875
14;611.880126953125
15;544.67578125
16;529.480224609375
17;532.614013671875
18;506.591552734375
19;525.75146484375
20;518.015380859375
21;529.641357421875
22;516.29736328125
23;531.458251953125
24;531.4296875
25;510.5
26;519.093017578125
27;524.144287109375
28;518.3896484375
29;533.5556640625
